dcterms:identifier,id_dico,genex:hasDico ^^resource,genex:hasType,dcterms:description,dcterms:title,genex:isCaract
59417,34,30,v,carapacer,v_carapacer,0
97119,73,42,v,carapacer,v_carapacer,0
168333,34,30,v,carder,v_carder,0
67008,42,35,v,caresser,v_caresser,0
59418,34,30,v,caresser,v_caresser,0
97120,73,42,v,caresser,v_caresser,0
168794,34,30,v,cartographier,v_cartographier,0
67009,42,35,v,casser,v_casser,0
59419,34,30,v,casser,v_casser,0
97121,73,42,v,casser,v_casser,0
67010,42,35,v,causer,v_causer,0
59420,34,30,v,causer,v_causer,0
97122,73,42,v,causer,v_causer,0
67011,42,35,v,céder,v_céder,0
59421,34,30,v,céder,v_céder,0
97123,73,42,v,céder,v_céder,0
167900,34,30,v,célébrer,v_célébrer,0
168078,34,30,v,cercler,v_cercler,0
67012,42,35,v,cerner,v_cerner,0
59422,34,30,v,cerner,v_cerner,0
97124,73,42,v,cerner,v_cerner,0
133701,34,30,v,certifier,v_certifier,0
67013,42,35,v,cesser,v_cesser,0
59423,34,30,v,cesser,v_cesser,0
97125,73,42,v,cesser,v_cesser,0
67014,42,35,v,changer,v_changer,0
59424,34,30,v,changer,v_changer,0
97126,73,42,v,changer,v_changer,0
61242,34,30,v,changer 1,v_changer 1,0
68832,42,35,v,changer 1,v_changer 1,0
98951,73,42,v,changer 1,v_changer 1,0
168948,34,30,v,changer 2,v_changer 2,0
67015,42,35,v,chanter,v_chanter,0
168827,34,30,v,chanter,v_chanter,0
97127,73,42,v,chanter,v_chanter,0
67016,42,35,v,charger,v_charger,0
59426,34,30,v,charger,v_charger,0
97128,73,42,v,charger,v_charger,0
67017,42,35,v,charrier,v_charrier,0
59427,34,30,v,charrier,v_charrier,0
97129,73,42,v,charrier,v_charrier,0
67018,42,35,v,chasser,v_chasser,0
59428,34,30,v,chasser,v_chasser,0
97130,73,42,v,chasser,v_chasser,0
168287,34,30,v,chasser 1,v_chasser 1,0
67019,42,35,v,chauffer,v_chauffer,0
59429,34,30,v,chauffer,v_chauffer,0
97131,73,42,v,chauffer,v_chauffer,0
168769,34,30,v,chauvir,v_chauvir,0
67020,42,35,v,chavirer,v_chavirer,0
59430,34,30,v,chavirer,v_chavirer,0
97132,73,42,v,chavirer,v_chavirer,0
67021,42,35,v,cheminer,v_cheminer,0
59431,34,30,v,cheminer,v_cheminer,0
97133,73,42,v,cheminer,v_cheminer,0
67022,42,35,v,chercher,v_chercher,0
59432,34,30,v,chercher,v_chercher,0
97134,73,42,v,chercher,v_chercher,0
169475,34,30,v,chérir,v_chérir,0
67023,42,35,v,chevaucher,v_chevaucher,0
59433,34,30,v,chevaucher,v_chevaucher,0
97135,73,42,v,chevaucher,v_chevaucher,0
67024,42,35,v,chier,v_chier,0
59434,34,30,v,chier,v_chier,0
97136,73,42,v,chier,v_chier,0
67025,42,35,v,choisir,v_choisir,0
59435,34,30,v,choisir,v_choisir,0
97137,73,42,v,choisir,v_choisir,0
169762,34,30,v,choisir 1,v_choisir 1,0
171180,34,30,v,choquer,v_choquer,0
158211,34,30,v,chtouier,v_chtouier,0
67026,42,35,v,chuter,v_chuter,0
59436,34,30,v,chuter,v_chuter,0
97138,73,42,v,chuter,v_chuter,0
67027,42,35,v,ciller,v_ciller,0
59437,34,30,v,ciller,v_ciller,0
97139,73,42,v,ciller,v_ciller,0
169672,34,30,v,circonscrire,v_circonscrire,0
67028,42,35,v,circuler,v_circuler,0
59438,34,30,v,circuler,v_circuler,0
97140,73,42,v,circuler,v_circuler,0
170009,34,30,v,cisailler,v_cisailler,0
67029,42,35,v,citer,v_citer,0
59439,34,30,v,citer,v_citer,0
97141,73,42,v,citer,v_citer,0
171423,34,30,v,clapoter,v_clapoter,0
158676,34,30,v,claquer,v_claquer,0
67030,42,35,v,classer,v_classer,0
59440,34,30,v,classer,v_classer,0
97142,73,42,v,classer,v_classer,0
67031,42,35,v,claudiquer,v_claudiquer,0
59441,34,30,v,claudiquer,v_claudiquer,0
97143,73,42,v,claudiquer,v_claudiquer,0
67032,42,35,v,cligner,v_cligner,0
59442,34,30,v,cligner,v_cligner,0
97144,73,42,v,cligner,v_cligner,0
67033,42,35,v,clignoter,v_clignoter,0
59443,34,30,v,clignoter,v_clignoter,0
97145,73,42,v,clignoter,v_clignoter,0
67034,42,35,v,clocher,v_clocher,0
59444,34,30,v,clocher,v_clocher,0
97146,73,42,v,clocher,v_clocher,0
168792,34,30,v,cloner,v_cloner,0
168138,34,30,v,clouer,v_clouer,0
167964,34,30,v,coasser,v_coasser,0
168724,34,30,v,coder,v_coder,0
67035,42,35,v,cogner,v_cogner,0
59445,34,30,v,cogner,v_cogner,0
97147,73,42,v,cogner,v_cogner,0
166607,34,30,v,cohabiter,v_cohabiter,0
67036,42,35,v,coïncider,v_coïncider,0
59446,34,30,v,coïncider,v_coïncider,0
97148,73,42,v,coïncider,v_coïncider,0
133727,34,30,v,collaborer,v_collaborer,0
67037,42,35,v,collectionner,v_collectionner,0
59447,34,30,v,collectionner,v_collectionner,0
97149,73,42,v,collectionner,v_collectionner,0
67038,42,35,v,coller,v_coller,0
59448,34,30,v,coller,v_coller,0
97150,73,42,v,coller,v_coller,0
67039,42,35,v,coloniser,v_coloniser,0
59449,34,30,v,coloniser,v_coloniser,0
97151,73,42,v,coloniser,v_coloniser,0
67040,42,35,v,colorer,v_colorer,0
59450,34,30,v,colorer,v_colorer,0
97152,73,42,v,colorer,v_colorer,0
67041,42,35,v,combattre,v_combattre,0
59451,34,30,v,combattre,v_combattre,0
97153,73,42,v,combattre,v_combattre,0
67042,42,35,v,combler,v_combler,0
59452,34,30,v,combler,v_combler,0
97154,73,42,v,combler,v_combler,0
67043,42,35,v,commander,v_commander,0
59453,34,30,v,commander,v_commander,0
97155,73,42,v,commander,v_commander,0
67044,42,35,v,commencer,v_commencer,0
59454,34,30,v,commencer,v_commencer,0
97156,73,42,v,commencer,v_commencer,0
168187,34,30,v,commenter,v_commenter,0
67045,42,35,v,commettre,v_commettre,0
59455,34,30,v,commettre,v_commettre,0
97157,73,42,v,commettre,v_commettre,0
67046,42,35,v,communier,v_communier,0
59456,34,30,v,communier,v_communier,0
97158,73,42,v,communier,v_communier,0
67047,42,35,v,communiquer,v_communiquer,0
59457,34,30,v,communiquer,v_communiquer,0
97159,73,42,v,communiquer,v_communiquer,0
67048,42,35,v,comparer,v_comparer,0
59458,34,30,v,comparer,v_comparer,0
97160,73,42,v,comparer,v_comparer,0
168629,34,30,v,compenser,v_compenser,0
67049,42,35,v,compléter,v_compléter,0
59459,34,30,v,compléter,v_compléter,0
97161,73,42,v,compléter,v_compléter,0
67050,42,35,v,compliquer,v_compliquer,0
59460,34,30,v,compliquer,v_compliquer,0
97162,73,42,v,compliquer,v_compliquer,0
61243,34,30,v,comploter 1,v_comploter 1,0
68833,42,35,v,comploter 1,v_comploter 1,0
98952,73,42,v,comploter 1,v_comploter 1,0
67051,42,35,v,comporter,v_comporter,0
59461,34,30,v,comporter,v_comporter,0
97163,73,42,v,comporter,v_comporter,0
67052,42,35,v,composer,v_composer,0
59462,34,30,v,composer,v_composer,0
97164,73,42,v,composer,v_composer,0
67053,42,35,v,comprendre,v_comprendre,0
59463,34,30,v,comprendre,v_comprendre,0
97165,73,42,v,comprendre,v_comprendre,0
61244,34,30,v,comprendre 1,v_comprendre 1,0
68834,42,35,v,comprendre 1,v_comprendre 1,0
98953,73,42,v,comprendre 1,v_comprendre 1,0
61245,34,30,v,comprendre 2,v_comprendre 2,0
68835,42,35,v,comprendre 2,v_comprendre 2,0
98954,73,42,v,comprendre 2,v_comprendre 2,0
169713,34,30,v,compromettre,v_compromettre,0
67054,42,35,v,compter,v_compter,0
59464,34,30,v,compter,v_compter,0
97166,73,42,v,compter,v_compter,0
61246,34,30,v,compter 1,v_compter 1,0
68836,42,35,v,compter 1,v_compter 1,0
98955,73,42,v,compter 1,v_compter 1,0
169813,34,30,v,concéder,v_concéder,0
67055,42,35,v,concentrer,v_concentrer,0
59465,34,30,v,concentrer,v_concentrer,0
97167,73,42,v,concentrer,v_concentrer,0
67056,42,35,v,concerner,v_concerner,0
59466,34,30,v,concerner,v_concerner,0
97168,73,42,v,concerner,v_concerner,0
67057,42,35,v,concevoir,v_concevoir,0
59467,34,30,v,concevoir,v_concevoir,0
97169,73,42,v,concevoir,v_concevoir,0
169548,34,30,v,concilier 1,v_concilier 1,0
67058,42,35,v,conclure,v_conclure,0
59468,34,30,v,conclure,v_conclure,0
97170,73,42,v,conclure,v_conclure,0
67059,42,35,v,concrétiser,v_concrétiser,0
59469,34,30,v,concrétiser,v_concrétiser,0
97171,73,42,v,concrétiser,v_concrétiser,0
67060,42,35,v,condamner,v_condamner,0
59470,34,30,v,condamner,v_condamner,0
97172,73,42,v,condamner,v_condamner,0
67061,42,35,v,condenser,v_condenser,0
59471,34,30,v,condenser,v_condenser,0
97173,73,42,v,condenser,v_condenser,0
168514,34,30,v,conditionner,v_conditionner,0
67062,42,35,v,conduire,v_conduire,0
59472,34,30,v,conduire,v_conduire,0
97174,73,42,v,conduire,v_conduire,0
168375,34,30,v,confesser,v_confesser,0
67063,42,35,v,confier,v_confier,0
59473,34,30,v,confier,v_confier,0
97175,73,42,v,confier,v_confier,0
67064,42,35,v,confiner,v_confiner,0
59474,34,30,v,confiner,v_confiner,0
97176,73,42,v,confiner,v_confiner,0
67065,42,35,v,confirmer,v_confirmer,0
59475,34,30,v,confirmer,v_confirmer,0
97177,73,42,v,confirmer,v_confirmer,0
67066,42,35,v,confondre,v_confondre,0
59476,34,30,v,confondre,v_confondre,0
97178,73,42,v,confondre,v_confondre,0
67067,42,35,v,conforter,v_conforter,0
59477,34,30,v,conforter,v_conforter,0
97179,73,42,v,conforter,v_conforter,0
171417,34,30,v,conjurer,v_conjurer,0
67068,42,35,v,connaître,v_connaître,0
59478,34,30,v,connaître,v_connaître,0
97180,73,42,v,connaître,v_connaître,0
67069,42,35,v,consacrer,v_consacrer,0
59479,34,30,v,consacrer,v_consacrer,0
97181,73,42,v,consacrer,v_consacrer,0
168154,34,30,v,conseiller,v_conseiller,0
67070,42,35,v,conserver,v_conserver,0
59480,34,30,v,conserver,v_conserver,0
97182,73,42,v,conserver,v_conserver,0
67071,42,35,v,considérer,v_considérer,0
59481,34,30,v,considérer,v_considérer,0
97183,73,42,v,considérer,v_considérer,0
67072,42,35,v,consister,v_consister,0
59482,34,30,v,consister,v_consister,0
97184,73,42,v,consister,v_consister,0
67073,42,35,v,consoler,v_consoler,0
59483,34,30,v,consoler,v_consoler,0
97185,73,42,v,consoler,v_consoler,0
67074,42,35,v,consommer,v_consommer,0
59484,34,30,v,consommer,v_consommer,0
97186,73,42,v,consommer,v_consommer,0
67075,42,35,v,constater,v_constater,0
59485,34,30,v,constater,v_constater,0
97187,73,42,v,constater,v_constater,0
67076,42,35,v,constituer,v_constituer,0
59486,34,30,v,constituer,v_constituer,0
97188,73,42,v,constituer,v_constituer,0
67077,42,35,v,construire,v_construire,0
59487,34,30,v,construire,v_construire,0
97189,73,42,v,construire,v_construire,0
167870,34,30,v,consulter,v_consulter,0
67078,42,35,v,consumer,v_consumer,0
59488,34,30,v,consumer,v_consumer,0
97190,73,42,v,consumer,v_consumer,0
67079,42,35,v,contempler,v_contempler,0
59489,34,30,v,contempler,v_contempler,0
97191,73,42,v,contempler,v_contempler,0
67080,42,35,v,contenir,v_contenir,0
59490,34,30,v,contenir,v_contenir,0
97192,73,42,v,contenir,v_contenir,0
67081,42,35,v,contenter,v_contenter,0
59491,34,30,v,contenter,v_contenter,0
97193,73,42,v,contenter,v_contenter,0
171235,34,30,v,conter,v_conter,0
168662,34,30,v,contester,v_contester,0
169760,34,30,v,contextualiser,v_contextualiser,0
67082,42,35,v,continuer,v_continuer,0
59492,34,30,v,continuer,v_continuer,0
97194,73,42,v,continuer,v_continuer,0
169764,34,30,v,continuer 1,v_continuer 1,0
67083,42,35,v,contourner,v_contourner,0
59493,34,30,v,contourner,v_contourner,0
97195,73,42,v,contourner,v_contourner,0
67084,42,35,v,contracter,v_contracter,0
59494,34,30,v,contracter,v_contracter,0
97196,73,42,v,contracter,v_contracter,0
171399,34,30,v,contrarier,v_contrarier,0
133776,34,30,v,contraster,v_contraster,0
67085,42,35,v,contredire,v_contredire,0
59495,34,30,v,contredire,v_contredire,0
97197,73,42,v,contredire,v_contredire,0
171322,34,30,v,contredire 1,v_contredire 1,0
133779,34,30,v,contribuer,v_contribuer,0
67086,42,35,v,contrôler,v_contrôler,0
59496,34,30,v,contrôler,v_contrôler,0
97198,73,42,v,contrôler,v_contrôler,0
67087,42,35,v,convaincre,v_convaincre,0
59497,34,30,v,convaincre,v_convaincre,0
97199,73,42,v,convaincre,v_convaincre,0
67088,42,35,v,convenir,v_convenir,0
59498,34,30,v,convenir,v_convenir,0
97200,73,42,v,convenir,v_convenir,0
168418,34,30,v,convertir,v_convertir,0
67089,42,35,v,convoiter,v_convoiter,0
59499,34,30,v,convoiter,v_convoiter,0
97201,73,42,v,convoiter,v_convoiter,0
167346,34,30,v,convoquer,v_convoquer,0
167590,34,30,v,copier,v_copier,0
167444,34,30,v,copier 1,v_copier 1,0
166638,34,30,v,copuler,v_copuler,0
168651,34,30,v,correspondre,v_correspondre,0
167429,34,30,v,corriger,v_corriger,0
169826,34,30,v,corriger 1,v_corriger 1,0
158717,34,30,v,corseter,v_corseter,0
67090,42,35,v,côtoyer,v_côtoyer,0
59500,34,30,v,côtoyer,v_côtoyer,0
97202,73,42,v,côtoyer,v_côtoyer,0
67091,42,35,v,coucher,v_coucher,0
59501,34,30,v,coucher,v_coucher,0
97203,73,42,v,coucher,v_coucher,0
67092,42,35,v,coudoyer,v_coudoyer,0
59502,34,30,v,coudoyer,v_coudoyer,0
97204,73,42,v,coudoyer,v_coudoyer,0
168097,34,30,v,coudre,v_coudre,0
67093,42,35,v,couler,v_couler,0
59503,34,30,v,couler,v_couler,0
97205,73,42,v,couler,v_couler,0
61247,34,30,v,couler 1,v_couler 1,0
68837,42,35,v,couler 1,v_couler 1,0
98956,73,42,v,couler 1,v_couler 1,0
67094,42,35,v,couper,v_couper,0
59504,34,30,v,couper,v_couper,0
97206,73,42,v,couper,v_couper,0
168212,34,30,v,courber,v_courber,0
67095,42,35,v,courir,v_courir,0
59505,34,30,v,courir,v_courir,0
97207,73,42,v,courir,v_courir,0
166972,34,30,v,couronner,v_couronner,0
67096,42,35,v,coûter,v_coûter,0
59506,34,30,v,coûter,v_coûter,0
97208,73,42,v,coûter,v_coûter,0
67097,42,35,v,couver,v_couver,0
59507,34,30,v,couver,v_couver,0
97209,73,42,v,couver,v_couver,0
67098,42,35,v,couvrir,v_couvrir,0
59508,34,30,v,couvrir,v_couvrir,0
97210,73,42,v,couvrir,v_couvrir,0
126436,34,30,v,cracher,v_cracher,0
67099,42,35,v,craindre,v_craindre,0
59509,34,30,v,craindre,v_craindre,0
97211,73,42,v,craindre,v_craindre,0
61248,34,30,v,craindre 1,v_craindre 1,0
68838,42,35,v,craindre 1,v_craindre 1,0
98957,73,42,v,craindre 1,v_craindre 1,0
67100,42,35,v,craquer,v_craquer,0
59510,34,30,v,craquer,v_craquer,0
97212,73,42,v,craquer,v_craquer,0
67101,42,35,v,créer,v_créer,0
59511,34,30,v,créer,v_créer,0
97213,73,42,v,créer,v_créer,0
135609,34,30,v,créer 1,v_créer 1,0
67102,42,35,v,creuser,v_creuser,0
59512,34,30,v,creuser,v_creuser,0
97214,73,42,v,creuser,v_creuser,0
67103,42,35,v,crever,v_crever,0
59513,34,30,v,crever,v_crever,0
97215,73,42,v,crever,v_crever,0
168829,34,30,v,crianimal 1,v_crianimal 1,0
67104,42,35,v,cribler,v_cribler,0
59514,34,30,v,cribler,v_cribler,0
97216,73,42,v,cribler,v_cribler,0
67105,42,35,v,crier,v_crier,0
59515,34,30,v,crier,v_crier,0
97217,73,42,v,crier,v_crier,0
61249,34,30,v,crier 1,v_crier 1,0
68839,42,35,v,crier 1,v_crier 1,0
98958,73,42,v,crier 1,v_crier 1,0
67106,42,35,v,crisper,v_crisper,0
59516,34,30,v,crisper,v_crisper,0
97218,73,42,v,crisper,v_crisper,0
169316,34,30,v,critiquer 1,v_critiquer 1,0
67107,42,35,v,croire,v_croire,0
59517,34,30,v,croire,v_croire,0
97219,73,42,v,croire,v_croire,0
61250,34,30,v,croire 1,v_croire 1,0
68840,42,35,v,croire 1,v_croire 1,0
98959,73,42,v,croire 1,v_croire 1,0
67108,42,35,v,croiser,v_croiser,0
59518,34,30,v,croiser,v_croiser,0
97220,73,42,v,croiser,v_croiser,0
169532,34,30,v,croître 1,v_croître 1,0
67109,42,35,v,crouler,v_crouler,0
59519,34,30,v,crouler,v_crouler,0
97221,73,42,v,crouler,v_crouler,0
67110,42,35,v,cueillir,v_cueillir,0
59520,34,30,v,cueillir,v_cueillir,0
97222,73,42,v,cueillir,v_cueillir,0
67111,42,35,v,cuire,v_cuire,0
59521,34,30,v,cuire,v_cuire,0
97223,73,42,v,cuire,v_cuire,0
167848,34,30,v,cuisiner,v_cuisiner,0
170196,34,30,v,culbuter,v_culbuter,0
67112,42,35,v,cultiver,v_cultiver,0
59522,34,30,v,cultiver,v_cultiver,0
97224,73,42,v,cultiver,v_cultiver,0
67113,42,35,v,cumuler,v_cumuler,0
59523,34,30,v,cumuler,v_cumuler,0
97225,73,42,v,cumuler,v_cumuler,0
158078,42,35,v,cure,v_cure,0
158081,42,35,v,cure 1,v_cure 1,0
170791,34,30,v,curer,v_curer,0
67114,42,35,v,damner,v_damner,0
59524,34,30,v,damner,v_damner,0
97226,73,42,v,damner,v_damner,0
141110,34,30,v,dandiner,v_dandiner,0
67115,42,35,v,danser,v_danser,0
59525,34,30,v,danser,v_danser,0
97227,73,42,v,danser,v_danser,0
171240,34,30,v,danser 1,v_danser 1,0
67116,42,35,v,darder,v_darder,0
59526,34,30,v,darder,v_darder,0
97228,73,42,v,darder,v_darder,0
67117,42,35,v,dater,v_dater,0
59527,34,30,v,dater,v_dater,0
97229,73,42,v,dater,v_dater,0
67118,42,35,v,débarquer,v_débarquer,0
59528,34,30,v,débarquer,v_débarquer,0
97230,73,42,v,débarquer,v_débarquer,0
169908,34,30,v,débarrasser,v_débarrasser,0
67119,42,35,v,débattre,v_débattre,0
59529,34,30,v,débattre,v_débattre,0
97231,73,42,v,débattre,v_débattre,0
67120,42,35,v,débiter,v_débiter,0
59530,34,30,v,débiter,v_débiter,0
97232,73,42,v,débiter,v_débiter,0
67121,42,35,v,déborder,v_déborder,0
59531,34,30,v,déborder,v_déborder,0
97233,73,42,v,déborder,v_déborder,0
67122,42,35,v,déboucher,v_déboucher,0
59532,34,30,v,déboucher,v_déboucher,0
97234,73,42,v,déboucher,v_déboucher,0
67123,42,35,v,débouler,v_débouler,0
59533,34,30,v,débouler,v_débouler,0
97235,73,42,v,débouler,v_débouler,0
67124,42,35,v,débrouiller,v_débrouiller,0
59534,34,30,v,débrouiller,v_débrouiller,0
97236,73,42,v,débrouiller,v_débrouiller,0
133820,34,30,v,débuter,v_débuter,0
167894,34,30,v,décapiter,v_décapiter,0
67125,42,35,v,décevoir,v_décevoir,0
59535,34,30,v,décevoir,v_décevoir,0
97237,73,42,v,décevoir,v_décevoir,0
